_id/$oid,bestsellers_date/$date/$numberLong,published_date/$date/$numberLong,amazon_product_url,author,description,price/$numberInt,publisher,title,rank/$numberInt,rank_last_week/$numberInt,weeks_on_list/$numberInt,price/$numberDouble
5b4aa4ead3089013507dbe70,1311379200000,1312675200000,http://www.amazon.com/Portrait-Gabriel-Allon-Daniel-Silva-ebook/dp/B004KKXWMO?tag=NYTBS-20,Daniel Silva,"To stop a network of death, an international operative must reach into his violent past.",,Harper/HarperCollins,PORTRAIT OF A SPY,2,0,1,26.99
5b4aa4ead3089013507dbe71,1311379200000,1312675200000,http://www.amazon.com/Happy-Birthday-Novel-Danielle-Steel-ebook/dp/B004J4WLDW?tag=NYTBS-20,Danielle Steel,"A woman, her daughter and a former football player arrive at their own crucial turning points on the same day.",28,Delacorte,HAPPY BIRTHDAY,3,0,1,
5b4aa4ead3089013507dbe72,1311379200000,1312675200000,http://www.amazon.com/Split-Second-An-FBI-Thriller-ebook/dp/B004RKXMV8?tag=NYTBS-20,Catherine Coulter,"A serial killer is on the loose, and it's up to the F.B.I. agents Dillon Savich and Lacey Sherlock to bring him down.",,Putnam,SPLIT SECOND,4,0,1,26.95
5b4aa4ead3089013507dbe73,1311379200000,1312675200000,http://www.amazon.com/Now-You-See-James-Patterson/dp/1455515515?tag=NYTBS-20,James Patterson and Michael Ledwidge,Nina Bloom is forced to confront the past and the killer she thought she had escaped.,,"Little, Brown",NOW YOU SEE HER,5,2,4,27.99
5b4aa4ead3089013507dbe74,1311379200000,1312675200000,http://www.amazon.com/Smokin-Seventeen-Stephanie-Janet-Evanovich/dp/0345527704?tag=NYTBS-20,Janet Evanovich,"A killer is after the bounty hunter Stephanie Plum, who faces further complications as she tries to choose a boyfriend.",28,Bantam,SMOKIN’ SEVENTEEN,6,4,5,
5b4aa4ead3089013507dbe75,1311379200000,1312675200000,http://www.amazon.com/Then-Came-You-A-Novel-ebook/dp/B004G8QSC6?tag=NYTBS-20,Jennifer Weiner,"This timely tale delves into women's lives, with themes of class and entitlement, surrogacy and donorship.",,Atria,THEN CAME YOU,7,3,2,26.99
5b4aa4ead3089013507dbe76,1311379200000,1312675200000,http://www.amazon.com/State-Wonder-Novel-Ann-Patchett/dp/006204981X?tag=NYTBS-20,Ann Patchett,"In the Amazon basin, a medical researcher seeks her former mentor, a despotic scientist who is developing a miracle fertility drug.",,Harper/HarperCollins,STATE OF WONDER,8,6,7,26.99
5b4aa4ead3089013507dbe77,1311379200000,1312675200000,http://www.amazon.com/Robert-Ludlums-Bourne-Dominion-Jason-ebook/dp/B0048EKF3G?tag=NYTBS-20,Eric Van Lustbader,Robert Ludlum's character Jason Bourne is searching for an elusive cadre of terrorists planning to destroy America's most strategic natural resources.,,Grand Central,THE BOURNE DOMINION,9,0,1,27.99
5b4aa4ead3089013507dbe78,1311379200000,1312675200000,http://www.amazon.com/Against-All-Enemies-Tom-Clancy/dp/042524606X?tag=NYTBS-20,Tom Clancy with Peter Telep,Maxwell Moore pursues the terrorists who killed his C.I.A. colleagues in a bomb attack in Pakistan.,,Putnam,AGAINST ALL ENEMIES,10,8,6,28.95
5b4aa4ead3089013507dbe79,1311379200000,1312675200000,http://www.amazon.com/One-Summer-David-Baldacci/dp/0446583154?tag=NYTBS-20,David Baldacci,"After the death of his devoted wife, a father struggles to keep his family together, and in the process learns to love again.",,Grand Central,ONE SUMMER,11,9,6,25.99
5b4aa4ead3089013507dbe7a,1311379200000,1312675200000,http://www.amazon.com/Burnt-Mountain-Anne-Rivers-Siddons-ebook/dp/B00495ZCRS?tag=NYTBS-20,Anne Rivers Siddons,A Southern woman is forever changed by the betrayals of her mother and the man she loves.,,Grand Central,BURNT MOUNTAIN,12,0,1,25.99
5b4aa4ead3089013507dbe7b,1311379200000,1312675200000,http://www.amazon.com/Girl-Kicked-Hornets-Millennium-Trilogy/dp/030726999X?tag=NYTBS-20,Stieg Larsson,"The third volume of the Millennium trilogy, about a Swedish hacker and a journalist.",,Knopf,THE GIRL WHO KICKED THE HORNET’S NEST,13,13,61,27.95
5b4aa4ead3089013507dbe7c,1311379200000,1312675200000,http://www.amazon.com/Maine-Vintage-Contemporaries-Courtney-Sullivan/dp/0307742210?tag=NYTBS-20,J Courtney Sullivan,"A family's women take guilt, secrets and old wounds on a beach retreat.",,Knopf,MAINE,14,12,5,25.95
5b4aa4ead3089013507dbe7d,1311379200000,1312675200000,http://www.amazon.com/The-Paris-Wife-A-Novel-ebook/dp/B004DEPELY?tag=NYTBS-20,Paula McLain,Ernest Hemingway's first wife narrates this novel set in Paris.,25,Ballantine,THE PARIS WIFE,15,14,18,
5b4aa4ead3089013507dbe7e,1311379200000,1312675200000,http://www.amazon.com/Before-Go-Sleep-S-Watson/dp/0062060562?tag=NYTBS-20,S J Watson,A woman's life is complicated by the fact that her memories disappear every time she falls asleep.,,Harper/HarperCollins,BEFORE I GO TO SLEEP,16,7,2,25.99
5b4aa4ead3089013507dbe7f,1311379200000,1312675200000,http://www.amazon.com/Choices-One-Star-Wars-Legends/dp/0345511255?tag=NYTBS-20,Timothy Zahn,,0,LucasBooks,SCOUNDRELS,17,0,0,
5b4aa4ead3089013507dbe80,1311379200000,1312675200000,http://www.amazon.com/Quinn-Eve-Duncan-Forensics-Thrillers/dp/0312651279?tag=NYTBS-20,Iris Johansen,A former Navy Seals member turned cop falls in love with a woman in need of his help and finds himself in the cross hairs of danger.,0,St. Martin's,QUINN,18,0,0,
5b4aa4ead3089013507dbe81,1311379200000,1312675200000,http://www.amazon.com/Iron-House-John-Hart/dp/0312380348?tag=NYTBS-20,John Hart,A professional killer trying to leave the business must protect himself and his long lost brother.,0,Thomas Dunne/St. Martin's,IRON HOUSE,19,0,0,
5b4aa4ead3089013507dbe82,1311379200000,1312675200000,http://www.amazon.com/Silent-bonus-short-story-Freaks-ebook/dp/B004J4WM2C?tag=NYTBS-20,Tess Gerritsen,The homicide cop Jane Rizzoli and the medical examiner Maura Isles investigate a grisly killing in Boston’s Chinatown that is linked to a 19-year-old murder-suicide case.,0,Ballantine,THE SILENT GIRL,20,0,0,
5b4aa4ead3089013507dbe83,1311984000000,1313280000000,http://www.amazon.com/Ghost-Story-Novel-Dresden-Files-ebook/dp/B004H4XI0Y?tag=NYTBS-20,Jim Butcher,"Harry Dresden, the wizard detective in Chicago, has been murdered. But that doesn’t stop him when his friends are in danger.",,Roc,GHOST STORY,1,0,1,27.95
5b4aa4ead3089013507dbe84,1311984000000,1313280000000,http://www.amazon.com/Dance-Dragons-Song-Ice-Fire/dp/0553582011?tag=NYTBS-20,George R R Martin,"After a colossal battle, the Seven Kingdoms face new threats; Book 5 of ""A Song of Ice and Fire.""",35,Bantam,A DANCE WITH DRAGONS,2,1,3,
5b4aa4ead3089013507dbe85,1311984000000,1313280000000,http://www.amazon.com/Full-Black-Thriller-Brad-Thor/dp/1451675240?tag=NYTBS-20,Brad Thor,The covert counterterrorism operative Scot Harvath has a plan to stop a terrorist group that wants to take down the United States.,,Atria,FULL BLACK,3,0,1,26.99
5b4aa4ead3089013507dbe86,1311984000000,1313280000000,http://www.amazon.com/Portrait-Gabriel-Allon-Daniel-Silva-ebook/dp/B004KKXWMO?tag=NYTBS-20,Daniel Silva,"To stop a network of death, an international operative must reach into his violent past.",,Harper/HarperCollins,PORTRAIT OF A SPY,4,2,2,26.99
5b4aa4ead3089013507dbe87,1311984000000,1313280000000,http://www.amazon.com/Happy-Birthday-Novel-Danielle-Steel-ebook/dp/B004J4WLDW?tag=NYTBS-20,Danielle Steel,"A woman, her daughter and a former football player arrive at their own crucial turning points on the same day.",28,Delacorte,HAPPY BIRTHDAY,5,3,2,
5b4aa4ead3089013507dbe88,1311984000000,1313280000000,http://www.amazon.com/Now-You-See-James-Patterson/dp/1455515515?tag=NYTBS-20,James Patterson and Michael Ledwidge,Nina Bloom is forced to confront the past and the killer she thought she had escaped.,,"Little, Brown",NOW YOU SEE HER,6,5,5,27.99
5b4aa4ead3089013507dbe89,1311984000000,1313280000000,http://www.amazon.com/Smokin-Seventeen-Stephanie-Janet-Evanovich/dp/0345527704?tag=NYTBS-20,Janet Evanovich,A killer is after the bounty hunter Stephanie Plum.,28,Bantam,SMOKIN’ SEVENTEEN,7,6,6,
5b4aa4ead3089013507dbe8a,1311984000000,1313280000000,http://www.amazon.com/State-Wonder-Novel-Ann-Patchett/dp/006204981X?tag=NYTBS-20,Ann Patchett,"In the Amazon basin, a medical researcher seeks her former mentor, a despotic scientist who is developing a miracle fertility drug.",,Harper/HarperCollins,STATE OF WONDER,8,8,8,26.99
5b4aa4ead3089013507dbe8b,1311984000000,1313280000000,http://www.amazon.com/Split-Second-An-FBI-Thriller-ebook/dp/B004RKXMV8?tag=NYTBS-20,Catherine Coulter,"A serial killer is on the loose, and it's up to the F.B.I. agents Dillon Savich and Lacey Sherlock to bring him down.",,Putnam,SPLIT SECOND,9,4,2,26.95
5b4aa4ead3089013507dbe8c,1311984000000,1313280000000,http://www.amazon.com/Then-Came-You-A-Novel-ebook/dp/B004G8QSC6?tag=NYTBS-20,Jennifer Weiner,"This timely tale delves into women's lives, with themes of class and entitlement, surrogacy and donorship.",,Atria,THEN CAME YOU,10,7,3,26.99
5b4aa4ead3089013507dbe8d,1311984000000,1313280000000,http://www.amazon.com/Girl-Kicked-Hornets-Millennium-Trilogy/dp/030726999X?tag=NYTBS-20,Stieg Larsson,"The third volume of the Millennium trilogy, about a Swedish hacker and a journalist.",,Knopf,THE GIRL WHO KICKED THE HORNET’S NEST,11,13,62,27.95
5b4aa4ead3089013507dbe8e,1311984000000,1313280000000,http://www.amazon.com/Robert-Ludlums-Bourne-Dominion-Jason-ebook/dp/B0048EKF3G?tag=NYTBS-20,Eric Van Lustbader,Robert Ludlum's character Jason Bourne is searching for an elusive cadre of terrorists planning to destroy America's most strategic natural resources.,,Grand Central,THE BOURNE DOMINION,12,9,2,27.99
5b4aa4ead3089013507dbe8f,1311984000000,1313280000000,http://www.amazon.com/The-Paris-Wife-A-Novel-ebook/dp/B004DEPELY?tag=NYTBS-20,Paula McLain,Ernest Hemingway's first wife narrates this novel set in Paris.,25,Ballantine,THE PARIS WIFE,13,15,19,
5b4aa4ead3089013507dbe90,1311984000000,1313280000000,http://www.amazon.com/Against-All-Enemies-Tom-Clancy/dp/042524606X?tag=NYTBS-20,Tom Clancy with Peter Telep,Maxwell Moore pursues the terrorists who killed his C.I.A. colleagues in a bomb attack in Pakistan.,,Putnam,AGAINST ALL ENEMIES,14,10,7,28.95
5b4aa4ead3089013507dbe91,1311984000000,1313280000000,http://www.amazon.com/One-Summer-David-Baldacci/dp/0446583154?tag=NYTBS-20,David Baldacci,"After the death of his devoted wife, a father struggles to keep his family together, and in the process learns to love again.",,Grand Central,ONE SUMMER,15,11,7,25.99
5b4aa4ead3089013507dbe92,1311984000000,1313280000000,http://www.amazon.com/Rules-Civility-Novel-Amor-Towles-ebook/dp/B004IYJDVG?tag=NYTBS-20,Amor Towles,A chance encounter and its consequences provide a 25-year-old woman access to the New York social circle in the 1930s.,,Viking,RULES OF CIVILITY,16,0,1,26.95
5b4aa4ead3089013507dbe93,1311984000000,1313280000000,http://www.amazon.com/Before-Go-Sleep-S-Watson/dp/0062060562?tag=NYTBS-20,S J Watson,"After a mysterious accident, an amnesiac cannot remember her past or form new memories.",0,Harper/HarperCollins,BEFORE I GO TO SLEEP,17,0,0,
5b4aa4ead3089013507dbe94,1311984000000,1313280000000,http://www.amazon.com/Maine-Vintage-Contemporaries-Courtney-Sullivan/dp/0307742210?tag=NYTBS-20,J Courtney Sullivan,"Three generations of a family's women take guilt, secrets and old wounds on a beach retreat.",0,Knopf,MAINE,18,0,0,
5b4aa4ead3089013507dbe95,1311984000000,1313280000000,http://www.amazon.com/Spell-Bound-Otherworld-Book-12/dp/0525952209?tag=NYTBS-20,Kelley Armstrong,,0,Dutton,SPELL BOUND,19,0,0,
5b4aa4ead3089013507dbe96,1311984000000,1313280000000,http://www.amazon.com/Dick-Franciss-Gamble-Felix-Francis/dp/0399157476?tag=NYTBS-20,Felix Francis,,0,Putnam,DICK FRANCIS'S GAMBLE,20,0,0,
5b4aa4ead3089013507dbe97,1312588800000,1313884800000,http://www.amazon.com/Cold-Vengeance-Douglas-Preston/dp/0446554979?tag=NYTBS-20,Douglas Preston and Lincoln Child,"Devastated by the discovery that his wife, Helen, was murdered, Special Agent Aloysius Pendergast must have retribution. But revenge is not simple. As he hunts her betrayers, a monstrous conspiracy emerges.",,Grand Central,COLD VENGEANCE,1,0,1,26.99
5b4aa4ead3089013507dbe98,1312588800000,1313884800000,http://www.amazon.com/Dance-Dragons-Song-Ice-Fire/dp/0553582011?tag=NYTBS-20,George R R Martin,"After a colossal battle, the Seven Kingdoms face new threats; Book 5 of ""A Song of Ice and Fire.""",35,Bantam,A DANCE WITH DRAGONS,2,2,4,
5b4aa4ead3089013507dbe99,1312588800000,1313884800000,http://www.amazon.com/Full-Black-Thriller-Brad-Thor/dp/1451675240?tag=NYTBS-20,Brad Thor,The covert counterterrorism operative Scot Harvath has a plan to stop a terrorist group that wants to take down the United States.,,Atria,FULL BLACK,3,3,2,26.99
5b4aa4ead3089013507dbe9a,1312588800000,1313884800000,http://www.amazon.com/Retribution-Dark-Hunter-Novels-Sherrilyn-Kenyon-ebook/dp/B004SCOF7U?tag=NYTBS-20,Sherrilyn Kenyon,"Brought back to life by a Greek goddess, the former gunslinger Jess Brady is tasked with finding the creature who’s assassinating Dark-Hunters.",,St. Martin's,RETRIBUTION,4,0,1,25.99
5b4aa4ead3089013507dbe9b,1312588800000,1313884800000,http://www.amazon.com/Ghost-Story-Novel-Dresden-Files-ebook/dp/B004H4XI0Y?tag=NYTBS-20,Jim Butcher,"Harry Dresden, the wizard detective in Chicago, has been murdered. But that doesn’t stop him when his friends are in danger.",,Roc,GHOST STORY,5,1,2,27.95
5b4aa4ead3089013507dbe9c,1312588800000,1313884800000,http://www.amazon.com/Portrait-Gabriel-Allon-Daniel-Silva-ebook/dp/B004KKXWMO?tag=NYTBS-20,Daniel Silva,"To stop a network of death, an international operative must reach into his violent past.",,Harper/HarperCollins,PORTRAIT OF A SPY,6,4,3,26.99
5b4aa4ead3089013507dbe9d,1312588800000,1313884800000,http://www.amazon.com/Happy-Birthday-Novel-Danielle-Steel-ebook/dp/B004J4WLDW?tag=NYTBS-20,Danielle Steel,"A woman, her daughter and a former football player arrive at their own crucial turning points on the same day.",28,Delacorte,HAPPY BIRTHDAY,7,5,3,
5b4aa4ead3089013507dbe9e,1312588800000,1313884800000,http://www.amazon.com/Now-You-See-James-Patterson/dp/1455515515?tag=NYTBS-20,James Patterson and Michael Ledwidge,"Nina Bloom, who years ago changed her identity to save her life, is forced to confront the past and the killer she thought she had escaped.",,"Little, Brown",NOW YOU SEE HER,8,6,6,27.99
5b4aa4ead3089013507dbe9f,1312588800000,1313884800000,http://www.amazon.com/State-Wonder-Novel-Ann-Patchett/dp/006204981X?tag=NYTBS-20,Ann Patchett,"In the Amazon basin, a medical researcher seeks her former mentor, a despotic scientist who is developing a miracle fertility drug.",,Harper/HarperCollins,STATE OF WONDER,9,8,9,26.99
5b4aa4ead3089013507dbea0,1312588800000,1313884800000,http://www.amazon.com/Smokin-Seventeen-Stephanie-Janet-Evanovich/dp/0345527704?tag=NYTBS-20,Janet Evanovich,"A killer is after the bounty hunter Stephanie Plum, who faces further complications as she tries to choose a boyfriend.",28,Bantam,SMOKIN’ SEVENTEEN,10,7,7,
5b4aa4ead3089013507dbea1,1312588800000,1313884800000,http://www.amazon.com/Then-Came-You-A-Novel-ebook/dp/B004G8QSC6?tag=NYTBS-20,Jennifer Weiner,"This timely tale delves into women's lives, with themes of class and entitlement, surrogacy and donorship.",,Atria,THEN CAME YOU,11,10,4,26.99
5b4aa4ead3089013507dbea2,1312588800000,1313884800000,http://www.amazon.com/Girl-Kicked-Hornets-Millennium-Trilogy/dp/030726999X?tag=NYTBS-20,Stieg Larsson,"The third volume of the Millennium trilogy, about a Swedish hacker and a journalist.",,Knopf,THE GIRL WHO KICKED THE HORNET’S NEST,12,11,63,27.95
5b4aa4ead3089013507dbea3,1312588800000,1313884800000,http://www.amazon.com/Split-Second-An-FBI-Thriller-ebook/dp/B004RKXMV8?tag=NYTBS-20,Catherine Coulter,"A serial killer is on the loose, and it's up to the F.B.I. agents Dillon Savich and Lacey Sherlock to bring him down.",,Putnam,SPLIT SECOND,13,9,3,26.95
5b4aa4ead3089013507dbea4,1312588800000,1313884800000,http://www.amazon.com/The-Paris-Wife-A-Novel-ebook/dp/B004DEPELY?tag=NYTBS-20,Paula McLain,Ernest Hemingway's first wife narrates this novel set in Paris.,25,Ballantine,THE PARIS WIFE,14,13,20,
5b4aa4ead3089013507dbea5,1312588800000,1313884800000,http://www.amazon.com/Back-Beyond-C-J-Box/dp/0312365748?tag=NYTBS-20,C J Box,"Cody Hoyt, a brilliant cop and an alcoholic struggling with two months of sobriety, is determined to find his mentor’s killer.",,Minotaur,BACK OF BEYOND,15,0,1,25.99
5b4aa4ead3089013507dbea6,1312588800000,1313884800000,http://www.amazon.com/The-Help-Kathryn-Stockett/dp/0425232204?tag=NYTBS-20,Kathryn Stockett,Three women — a white socialite and two black maids — work on a tell-all book about black domestic servants in 1960s Mississippi.,0,Amy Einhorn/Putnam,THE HELP,16,0,0,
5b4aa4ead3089013507dbea7,1312588800000,1313884800000,http://www.amazon.com/Rules-Civility-Novel-Amor-Towles-ebook/dp/B004IYJDVG?tag=NYTBS-20,Amor Towles,A chance encounter and its consequences provide a 25-year-old woman access to the New York social circle in the 1930s.,0,Viking,RULES OF CIVILITY,17,0,0,
5b4aa4ead3089013507dbea8,1312588800000,1313884800000,http://www.amazon.com/One-Summer-David-Baldacci/dp/0446583154?tag=NYTBS-20,David Baldacci,"After the death of his devoted wife, a father struggles to keep his family together, and in the process learns to love again. ",0,Grand Central,ONE SUMMER,18,0,0,
5b4aa4ead3089013507dbea9,1312588800000,1313884800000,http://www.amazon.com/Maine-Vintage-Contemporaries-Courtney-Sullivan/dp/0307742210?tag=NYTBS-20,J Courtney Sullivan,"Three generations of a family's women take guilt, secrets and old wounds on a beach retreat.",0,Knopf,MAINE,19,0,0,
5b4aa4ead3089013507dbeaa,1312588800000,1313884800000,http://www.amazon.com/Against-All-Enemies-Tom-Clancy/dp/042524606X?tag=NYTBS-20,Tom Clancy with Peter Telep,"Max Moore, the former Navy SEALs member, pursues the terrorists who killed his C.I.A. colleagues in a bombing in Pakistan.",0,Putnam,AGAINST ALL ENEMIES,20,0,0,
5b4aa4ead3089013507dbeab,1313193600000,1314489600000,http://www.amazon.com/Dance-Dragons-Song-Ice-Fire/dp/0553582011?tag=NYTBS-20,George R R Martin,"After a colossal battle, the Seven Kingdoms face new threats; Book 5 of ""A Song of Ice and Fire.""",35,Bantam,A DANCE WITH DRAGONS,1,2,5,
5b4aa4ead3089013507dbeac,1313193600000,1314489600000,http://www.amazon.com/The-Ideal-Man-Julie-Garwood-ebook/dp/B004XFZ8PK?tag=NYTBS-20,Julie Garwood,A doctor who witnesses the shooting of an F.B.I. agent finds herself drawn to the agent leading the case.,,Dutton,THE IDEAL MAN,2,0,1,26.95
5b4aa4ead3089013507dbead,1313193600000,1314489600000,http://www.amazon.com/Full-Black-Thriller-Brad-Thor/dp/1451675240?tag=NYTBS-20,Brad Thor,The covert counterterrorism operative Scot Harvath has a plan to stop a terrorist group that wants to take down the United States.,,Atria,FULL BLACK,3,3,3,26.99
5b4aa4ead3089013507dbeae,1313193600000,1314489600000,http://www.amazon.com/Victory-Honor-HONOR-W-E-B-Griffin-ebook/dp/B0052RHEQY?tag=NYTBS-20,W E B Griffin and William E Butterworth IV,"Weeks after Hitler’s suicide, Cletus Frade and his colleagues in the O.S.S. are up to their necks in battles that are as fierce as the ones just ended.",,Putnam,VICTORY AND HONOR,4,0,1,26.95
5b4aa4ead3089013507dbeaf,1313193600000,1314489600000,http://www.amazon.com/Cold-Vengeance-Douglas-Preston/dp/0446554979?tag=NYTBS-20,Douglas Preston and Lincoln Child,"Devastated by the murder of his wife, Special Agent Aloysius Pendergast seeks retribution. But as he hunts her betrayers, a monstrous conspiracy emerges.",,Grand Central,COLD VENGEANCE,5,1,2,26.99
5b4aa4ead3089013507dbeb0,1313193600000,1314489600000,http://www.amazon.com/Ghost-Story-Novel-Dresden-Files-ebook/dp/B004H4XI0Y?tag=NYTBS-20,Jim Butcher,"Harry Dresden, the wizard detective in Chicago, has been murdered. But that doesn’t stop him when his friends are in danger.",,Roc,GHOST STORY,6,5,3,27.95
5b4aa4ead3089013507dbeb1,1313193600000,1314489600000,http://www.amazon.com/Ascension-Star-Wars-Fate-Legends-ebook/dp/B004J4WM7M?tag=NYTBS-20,Christie Golden,"The Jedi face the Sith, a deposed dictator and an evil entity hungry to become a god; a “Star Wars: Fate of the Jedi” book.",27,LucasBooks,ASCENSION,7,0,1,
5b4aa4ead3089013507dbeb2,1313193600000,1314489600000,http://www.amazon.com/The-Magician-King-Novel-Magicians-ebook/dp/B004XFZ8X2?tag=NYTBS-20,Lev Grossman,"This second volume follows its prequel, “The Magicians.” Quentin and his friends are now rulers in the kingdom of Fillory. To ease his royal boredom, he embarks on a quest.",,Viking,THE MAGICIAN KING,8,0,1,26.95
5b4aa4ead3089013507dbeb3,1313193600000,1314489600000,http://www.amazon.com/Portrait-Gabriel-Allon-Daniel-Silva-ebook/dp/B004KKXWMO?tag=NYTBS-20,Daniel Silva,"To stop a network of death, an international operative must reach into his violent past.",,Harper/HarperCollins,PORTRAIT OF A SPY,9,6,4,26.99
5b4aa4ead3089013507dbeb4,1313193600000,1314489600000,http://www.amazon.com/Retribution-Dark-Hunter-Novels-Sherrilyn-Kenyon-ebook/dp/B004SCOF7U?tag=NYTBS-20,Sherrilyn Kenyon,"Brought back to life by a Greek goddess, the former gunslinger Jess Brady is tasked with finding the creature who’s assassinating Dark-Hunters.",,St. Martin's,RETRIBUTION,10,4,2,25.99
5b4aa4ead3089013507dbeb5,1313193600000,1314489600000,http://www.amazon.com/The-Help-Kathryn-Stockett/dp/0425232204?tag=NYTBS-20,Kathryn Stockett,A young white woman and two black maids in 1960s Mississippi.,,Amy Einhorn/Putnam,THE HELP,11,0,104,24.95
5b4aa4ead3089013507dbeb6,1313193600000,1314489600000,http://www.amazon.com/Now-You-See-James-Patterson/dp/1455515515?tag=NYTBS-20,James Patterson and Michael Ledwidge,Nina Bloom is forced to confront the past and the killer she thought she had escaped.,,"Little, Brown",NOW YOU SEE HER,12,8,7,27.99
5b4aa4ead3089013507dbeb7,1313193600000,1314489600000,http://www.amazon.com/Smokin-Seventeen-Stephanie-Janet-Evanovich/dp/0345527704?tag=NYTBS-20,Janet Evanovich,A killer is after the bounty hunter Stephanie Plum.,28,Bantam,SMOKIN’ SEVENTEEN,13,10,8,
5b4aa4ead3089013507dbeb8,1313193600000,1314489600000,http://www.amazon.com/State-Wonder-Novel-Ann-Patchett/dp/006204981X?tag=NYTBS-20,Ann Patchett,"In the Amazon basin, a medical researcher seeks her former mentor, a despotic scientist who is developing a miracle fertility drug.",,Harper/HarperCollins,STATE OF WONDER,14,9,10,26.99
5b4aa4ead3089013507dbeb9,1313193600000,1314489600000,http://www.amazon.com/Girl-Kicked-Hornets-Millennium-Trilogy/dp/030726999X?tag=NYTBS-20,Stieg Larsson,"The third volume of the Millennium trilogy, about a Swedish hacker and a journalist.",,Knopf,THE GIRL WHO KICKED THE HORNET’S NEST,15,12,64,27.95
5b4aa4ead3089013507dbeba,1313193600000,1314489600000,http://www.amazon.com/Happy-Birthday-Novel-Danielle-Steel-ebook/dp/B004J4WLDW?tag=NYTBS-20,Danielle Steel,"Three very different people — a woman, her daughter and a former football player — arrive at their own crucial turning points on the same day.",0,Delacorte,HAPPY BIRTHDAY,16,0,0,
5b4aa4ead3089013507dbebb,1313193600000,1314489600000,http://www.amazon.com/The-Paris-Wife-A-Novel-ebook/dp/B004DEPELY?tag=NYTBS-20,Paula McLain,"Hadley Richardson comes into her own as Ernest Hemingway’s long-suffering first wife in this novel, set in Paris.",0,Ballantine,THE PARIS WIFE,17,0,0,
5b4aa4ead3089013507dbebc,1313193600000,1314489600000,http://www.amazon.com/Then-Came-You-A-Novel-ebook/dp/B004G8QSC6?tag=NYTBS-20,Jennifer Weiner,"Told from alternating perspectives, this timely tale delves into women’s lives, with themes of class and entitlement, surrogacy and donorship.",0,Atria,THEN CAME YOU,18,0,0,
5b4aa4ead3089013507dbebd,1313193600000,1314489600000,http://www.amazon.com/One-Summer-David-Baldacci/dp/0446583154?tag=NYTBS-20,David Baldacci,"After the death of his devoted wife, a father struggles to keep his family together, and in the process learns to love again. ",0,Grand Central,ONE SUMMER,19,0,0,
5b4aa4ead3089013507dbebe,1313193600000,1314489600000,http://www.amazon.com/Against-All-Enemies-Tom-Clancy/dp/042524606X?tag=NYTBS-20,Tom Clancy with Peter Telep,"Max Moore, the former Navy SEALs member, pursues the terrorists who killed his C.I.A. colleagues in a bombing in Pakistan.",0,Putnam,AGAINST ALL ENEMIES,20,0,0,
5b4aa4ead3089013507dbebf,1313798400000,1315094400000,http://www.amazon.com/The-Omen-Machine-Sword-Truth-ebook/dp/B004DNW65W?tag=NYTBS-20,Terry Goodkind,"A return to the lives of Richard Rahl and Kahlan Amnell, in a tale of a new threat to their world.",,Tor/Tom Doherty,THE OMEN MACHINE,1,0,1,29.99
5b4aa4ead3089013507dbec0,1313798400000,1315094400000,http://www.amazon.com/Dance-Dragons-Song-Ice-Fire/dp/0553582011?tag=NYTBS-20,George R R Martin,"After a colossal battle, the Seven Kingdoms face new threats; Book 5 of ""A Song of Ice and Fire.""",35,Bantam,A DANCE WITH DRAGONS,2,1,6,
5b4aa4ead3089013507dbec1,1313798400000,1315094400000,http://www.amazon.com/Full-Black-Thriller-Brad-Thor/dp/1451675240?tag=NYTBS-20,Brad Thor,The covert counterterrorism operative Scot Harvath has a plan to stop a terrorist group that wants to take down the United States.,,Atria,FULL BLACK,3,3,4,26.99
5b4aa4ead3089013507dbec2,1313798400000,1315094400000,http://www.amazon.com/The-Help-Kathryn-Stockett/dp/0425232204?tag=NYTBS-20,Kathryn Stockett,A young white woman and two black maids in 1960s Mississippi.,,Amy Einhorn/Putnam,THE HELP,4,11,105,24.95
5b4aa4ead3089013507dbec3,1313798400000,1315094400000,http://www.amazon.com/Cold-Vengeance-Douglas-Preston/dp/0446554979?tag=NYTBS-20,Douglas Preston and Lincoln Child,"Devastated by the murder of his wife, Special Agent Aloysius Pendergast seeks retribution. But as he hunts her betrayers, a monstrous conspiracy emerges.",,Grand Central,COLD VENGEANCE,5,5,3,26.99
5b4aa4ead3089013507dbec4,1313798400000,1315094400000,http://www.amazon.com/Ghost-Story-Novel-Dresden-Files-ebook/dp/B004H4XI0Y?tag=NYTBS-20,Jim Butcher,"Harry Dresden, the wizard detective in Chicago, has been murdered. But that doesn’t stop him when his friends are in danger.",,Roc,GHOST STORY,6,6,4,27.95
5b4aa4ead3089013507dbec5,1313798400000,1315094400000,http://www.amazon.com/The-Ideal-Man-Julie-Garwood-ebook/dp/B004XFZ8PK?tag=NYTBS-20,Julie Garwood,A doctor who witnesses the shooting of an F.B.I. agent finds herself drawn to the agent leading the case.,,Dutton,THE IDEAL MAN,7,2,2,26.95
5b4aa4ead3089013507dbec6,1313798400000,1315094400000,http://www.amazon.com/Portrait-Gabriel-Allon-Daniel-Silva-ebook/dp/B004KKXWMO?tag=NYTBS-20,Daniel Silva,"To stop a network of death, an international operative must reach into his violent past.",,Harper/HarperCollins,PORTRAIT OF A SPY,8,9,5,26.99
